intype,insubtype,surreason,outtype,animaltype,sex,bites,petsize,color,breed,mixed,breed2,days_in,in_season,out_season
STRAY,FIELD,STRAY,RTO,DOG,M,N,SMALL,BROWN,PIT BULL,False,NM,0,FALL,FALL
STRAY,FIELD,STRAY,ADOPTION,DOG,N,N,SMALL,BL BRINDLE,DUTCH SHEPHERD,True,Unknown,20,WINTER,WINTER
STRAY,FIELD,STRAY,ADOPTION,DOG,N,N,MED,BROWN / WHITE,PIT BULL,False,NM,68,FALL,WINTER
STRAY,FIELD,STRAY,FOSTER,DOG,N,N,MED,TAN,PIT BULL,False,NM,37,WINTER,WINTER
STRAY,FIELD,STRAY,RTO,DOG,N,N,LARGE,BROWN / BLACK,GERM SHEPHERD,False,NM,4,WINTER,WINTER
STRAY,FIELD,STRAY,ADOPTION,DOG,N,N,SMALL,BLACK / BROWN,BEAGLE,False,NM,13,FALL,FALL
STRAY,FIELD,STRAY,TRANSFER,CAT,F,N,SMALL,GRAY TABBY,DOMESTIC SH,False,NM,4,FALL,FALL
STRAY,FIELD,STRAY,ADOPTION,DOG,S,N,SMALL,BROWN,DACHSHUND,True,Unknown,7,FALL,FALL
STRAY,FIELD,STRAY,EUTH,OTHER,U,N,SMALL,BROWN,BAT,False,NM,0,FALL,FALL
DISPOSAL,FIELD,STRAY,DISPOSAL,DOG,U,N,PUPPY,BLACK,LABRADOR RETR,True,Unknown,0,FALL,FALL
STRAY,FIELD,STRAY,FOSTER,DOG,N,N,PUPPY,BR BRINDLE,PIT BULL,True,AUST CATTLE DOG,41,FALL,WINTER
CONFISCATE,EVICTION,ABANDON,RTO,CAT,N,N,MED,BLACK / WHITE,DOMESTIC SH,False,NM,4,SUMMER,SUMMER
STRAY,FIELD,STRAY,TRANSFER,DOG,N,N,LARGE,BROWN / BLACK,ANATOL SHEPHERD,True,Unknown,10,SPRING,SPRING
STRAY,FIELD,STRAY,FOSTER,DOG,N,N,PUPPY,BR BRINDLE / WHITE,PIT BULL,False,NM,41,FALL,WINTER
STRAY,FIELD,STRAY,DISPOSAL,CAT,U,N,MED,GRAY,DOMESTIC SH,False,NM,1,FALL,FALL
STRAY,FIELD,STRAY,RTO,DOG,M,N,LARGE,BLACK,GERM SHEPHERD,False,NM,0,FALL,FALL
STRAY,FIELD,STRAY,DISPOSAL,CAT,M,N,MED,GRAY / BROWN,DOMESTIC MH,False,NM,2,SPRING,SPRING
STRAY,FIELD,STRAY,TRANSFER,DOG,S,N,MED,BROWN / WHITE,PIT BULL,False,NM,45,SUMMER,FALL
STRAY,FIELD,UNKNOWN,DISPOSAL,DOG,M,N,MED,BLACK,PIT BULL,False,NM,11,SPRING,SUMMER
STRAY,FIELD,STRAY,TRANSFER,DOG,S,N,SMALL,WHITE / GRAY,BEAGLE,True,BORDER COLLIE,8,SPRING,SUMMER
STRAY,FIELD,STRAY,TRANSFER,CAT,F,N,SMALL,GRAY TABBY,DOMESTIC SH,False,NM,4,FALL,FALL
STRAY,FIELD,STRAY,DISPOSAL,DOG,F,N,MED,BLACK / WHITE,PIT BULL,False,NM,5,SPRING,SUMMER
STRAY,FIELD,VIOLATION,RTO,DOG,N,N,LARGE,WHITE / GRAY,SIBERIAN HUSKY,False,NM,0,WINTER,WINTER
STRAY,FIELD,STRAY,TRANSFER,DOG,N,N,MED,BROWN / WHITE,ENG BULLDOG,False,NM,7,FALL,FALL
STRAY,OTC,STRAY,ADOPTION,DOG,S,N,PUPPY,WHITE / BLACK,PIT BULL,False,NM,11,WINTER,WINTER
STRAY,FIELD,STRAY,ADOPTION,DOG,N,N,MED,BLACK / WHITE,PIT BULL,False,NM,61,FALL,WINTER
STRAY,FIELD,STRAY,ADOPTION,DOG,N,N,MED,BROWN / WHITE,BOXER,True,PIT BULL,12,WINTER,WINTER
STRAY,FIELD,STRAY,RTO,DOG,M,N,MED,BLACK,PIT BULL,False,NM,0,SUMMER,SUMMER
STRAY,FIELD,STRAY,RTO,DOG,M,N,SMALL,BL BRINDLE,PIT BULL,False,NM,0,WINTER,WINTER
STRAY,FIELD,STRAY,ADOPTION,DOG,S,N,LARGE,BR BRINDLE,CANE CORSO,False,NM,41,SUMMER,FALL
STRAY,FIELD,DOA,DISPOSAL,CAT,F,N,MED,GRAY,DOMESTIC SH,False,NM,4,SPRING,SPRING
STRAY,FIELD,STRAY,ADOPTION,DOG,S,N,MED,BR BRINDLE / WHITE,PIT BULL,True,Unknown,59,FALL,WINTER
STRAY,FIELD,STRAY,RTO,DOG,N,N,PUPPY,BLACK / WHITE,PIT BULL,False,NM,0,SPRING,SPRING
STRAY,FIELD,STRAY,RTO,DOG,N,N,PUPPY,BLACK / WHITE,PIT BULL,False,NM,0,SPRING,SPRING
CONFISCATE,HOSPITAL,OWNER MED,RTO,DOG,F,N,SMALL,WHITE,CAIRN TERRIER,False,NM,10,WINTER,WINTER
STRAY,FIELD,DOA,DISPOSAL,CAT,S,N,MED,BLACK,DOMESTIC LH,False,NM,0,WINTER,WINTER
CONFISCATE,CRUELTY,STRAY,DISPOSAL,DOG,M,N,LARGE,TRICOLOR,GREAT PYRENEES,True,Unknown,1,WINTER,WINTER
CONFISCATE,CRUELTY,STRAY,TRANSFER,DOG,N,N,MED,BLACK / WHITE,LABRADOR RETR,True,Unknown,92,WINTER,SPRING
CONFISCATE,CRUELTY,STRAY,DISPOSAL,OTHER,U,N,SMALL,BROWN,LIZARD,False,NM,1,WINTER,WINTER
CONFISCATE,CRUELTY,STRAY,DISPOSAL,DOG,M,N,LARGE,BR BRINDLE,BLACK MOUTH CUR,True,Unknown,1,WINTER,WINTER
STRAY,FIELD,BITES,EUTH,DOG,F,Y,MED,RED / WHITE,PIT BULL,False,NM,16,WINTER,WINTER
OWNER SUR,EUTH REQ,PETMEDICAL,EUTH,DOG,S,N,TOY,WHITE,YORKSHIRE TERR,True,CHIHUAHUA LH,0,WINTER,WINTER
STRAY,OTC,STRAY,ADOPTION,DOG,N,N,MED,BROWN / WHITE,PIT BULL,False,NM,9,WINTER,WINTER
STRAY,FIELD,STRAY,ADOPTION,DOG,S,N,MED,CHOCOLATE,AM PIT BULL TER,False,NM,22,WINTER,WINTER
STRAY,FIELD,STRAY,RTO,DOG,M,N,MED,BLACK / WHITE,PIT BULL,False,NM,0,FALL,FALL
STRAY,OTC,STRAY,ADOPTION,DOG,N,N,LARGE,BLACK,LABRADOR RETR,False,NM,8,SUMMER,SUMMER
STRAY,FIELD,STRAY,SNR,CAT,N,N,LARGE,BLACK,DOMESTIC SH,False,NM,2,WINTER,WINTER
STRAY,FIELD,STRAY,FOSTER,BIRD,M,N,LARGE,RED / BLACK,CHICKEN,False,NM,1,FALL,FALL
STRAY,OTC,STRAY,ADOPTION,DOG,N,N,MED,TRICOLOR,GERM SHEPHERD,False,NM,10,SPRING,SPRING
STRAY,FIELD,INJURED,TRANSFER,CAT,F,N,MED,TORTIE,DOMESTIC MH,False,NM,8,WINTER,WINTER
STRAY,FIELD,STRAY,RTO,DOG,M,N,SMALL,WHITE / BROWN,PIT BULL,True,Unknown,4,SUMMER,SUMMER
STRAY,FIELD,ABANDON,TRANSFER,CAT,F,N,LARGE,BLACK / WHITE,DOMESTIC SH,False,NM,4,WINTER,WINTER
CONFISCATE,BITE,AGG PEOPLE,EUTH,DOG,F,Y,MED,BROWN / WHITE,PIT BULL,False,NM,8,WINTER,WINTER
STRAY,OTC,STRAY,ADOPTION,DOG,N,N,LARGE,BR BRINDLE,BOXER,False,NM,16,SUMMER,SUMMER
STRAY,FIELD,STRAY,EUTH,CAT,U,N,MED,ORG TABBY,DOMESTIC SH,False,NM,0,WINTER,WINTER
STRAY,FIELD,STRAY,FOSTER,DOG,N,N,LARGE,BLACK / WHITE,LABRADOR RETR,False,NM,23,FALL,WINTER
DISPOSAL,FIELD,STRAY,DISPOSAL,OTHER,U,Y,SMALL,BLACK,BAT,False,NM,0,SUMMER,SUMMER
STRAY,FIELD,INJURED,ADOPTION,CAT,S,N,MED,BLACK,DOMESTIC SH,False,NM,17,FALL,FALL
CONFISCATE,POTDANGER,VIOLATION,TRANSFER,DOG,N,N,LARGE,RED / WHITE,PIT BULL,False,NM,18,SPRING,SUMMER
STRAY,OTC,STRAY,ADOPTION,CAT,F,N,KITTN,CALICO,DOMESTIC LH,False,NM,4,SUMMER,SUMMER
STRAY,OTC,STRAY,RTO,DOG,N,N,MED,BLACK,LABRADOR RETR,True,Unknown,4,SPRING,SPRING
STRAY,FIELD,INJURED,EUTH,CAT,F,N,MED,TORTIE / BLACK,DOMESTIC MH,False,NM,0,SUMMER,SUMMER
STRAY,OTC,STRAY,ADOPTION,DOG,N,N,MED,BROWN / BLACK,GERM SHEPHERD,False,NM,10,SPRING,SPRING
STRAY,OTC,STRAY,ADOPTION,CAT,N,N,KITTN,ORG TABBY,DOMESTIC LH,False,NM,5,SUMMER,SUMMER
OWNER SUR,OTC,RESPONSIBL,TRANSFER,DOG,N,N,PUPPY,BLACK,GERM SHEPHERD,False,NM,3,SPRING,SPRING
STRAY,FIELD,STRAY,TNR,CAT,S,N,MED,BRN TABBY,DOMESTIC SH,False,NM,2,SUMMER,SUMMER
STRAY,FIELD,STRAY,RTO,DOG,M,N,LARGE,BLACK,GERM SHEPHERD,False,NM,0,SUMMER,SUMMER
STRAY,FIELD,STRAY,FOSTER,DOG,N,N,PUPPY,BL BRINDLE,MASTIFF,True,Unknown,11,SUMMER,SUMMER
CONFISCATE,RESTRAINT,VIOLATION,RTO,DOG,N,N,MED,TAN,MIX,True,Unknown,0,WINTER,WINTER
CONFISCATE,RESTRAINT,VIOLATION,RTO,DOG,S,Y,MED,BLACK / WHITE,STAFFORDSHIRE,False,NM,3,SUMMER,SUMMER
CONFISCATE,NEGLECT,VIOLATION,ADOPTION,DOG,S,N,MED,BLACK / WHITE,LABRADOR RETR,True,Unknown,10,WINTER,WINTER
STRAY,FIELD,STRAY,RTO,DOG,M,N,PUPPY,TAN / WHITE,PIT BULL,False,NM,1,SUMMER,SUMMER
STRAY,FIELD,STRAY,RTO,DOG,N,N,SMALL,WHITE / BROWN,JACK RUSS TER,True,Unknown,4,WINTER,WINTER
STRAY,FIELD,STRAY,RTO,DOG,N,N,MED,CHOCOLATE / BROWN,CHOW CHOW,True,PIT BULL,2,SUMMER,SUMMER
STRAY,FIELD,STRAY,RTO,DOG,F,N,MED,BLACK / WHITE,PIT BULL,False,NM,1,SUMMER,SUMMER
STRAY,FIELD,STRAY,FOSTER,DOG,S,N,SMALL,WHITE / BLACK,PIT BULL,True,Unknown,5,SUMMER,SUMMER
CONFISCATE,RESTRAINT,STRAY,EUTH,DOG,F,Y,MED,GRAY / WHITE,PIT BULL,False,NM,11,FALL,FALL
STRAY,FIELD,STRAY,RTO,DOG,M,N,PUPPY,BLACK / WHITE,PIT BULL,False,NM,1,SUMMER,SUMMER
STRAY,FIELD,STRAY,EUTH,CAT,M,N,MED,BRN TABBY,DOMESTIC SH,False,NM,0,SUMMER,SUMMER
DISPOSAL,FIELD,UNKNOWN,DISPOSAL,OTHER,U,N,MED,BROWN,DEER,False,NM,0,SUMMER,SUMMER
STRAY,OTC,STRAY,FOSTER,CAT,S,N,KITTN,BRN TABBY / TORTIE,DOMESTIC SH,False,NM,0,SPRING,SPRING
STRAY,OTC,STRAY,EUTH,CAT,M,N,KITTN,GRAY TABBY,DOMESTIC MH,False,NM,0,SUMMER,SUMMER
STRAY,FIELD,VIOLATION,RTO,DOG,N,N,LARGE,WHITE / BLACK,PIT BULL,True,Unknown,0,SUMMER,SUMMER
STRAY,FIELD,STRAY,EUTH,DOG,F,N,LARGE,BUFF / WHITE,MASTIFF,False,NM,19,FALL,WINTER
STRAY,OTC,STRAY,FOSTER,CAT,S,N,MED,TORTIE,DOMESTIC SH,False,NM,0,SPRING,SPRING
STRAY,FIELD,INJURED,RTO,DOG,S,N,LARGE,BLACK / WHITE,PIT BULL,False,NM,4,SPRING,SPRING
DISPOSAL,FIELD,DOA,DISPOSAL,DOG,F,Y,MED,BLACK / WHITE,PIT BULL,False,NM,0,FALL,FALL
STRAY,OTC,STRAY,FOSTER,CAT,N,N,KITTN,GRAY TABBY,DOMESTIC SH,False,NM,0,SPRING,SPRING
RETURN,ADOPTION,LANDLORD,ADOPTION,DOG,N,N,LARGE,BLACK / WHITE,PIT BULL,False,NM,14,WINTER,SPRING
STRAY,FIELD,STRAY,FOSTER,CAT,N,N,KITTN,GRAY TABBY / WHITE,DOMESTIC LH,False,NM,1,SUMMER,SUMMER
STRAY,FIELD,INJURED,EUTH,CAT,M,N,MED,BRN TABBY,DOMESTIC SH,False,NM,0,FALL,FALL
STRAY,OTC,STRAY,FOSTER,CAT,N,N,KITTN,BUFF,DOMESTIC SH,False,NM,0,SPRING,SPRING
STRAY,FIELD,EUTH MED,DIED,CAT,N,N,LARGE,GRAY TABBY,DOMESTIC SH,False,NM,0,WINTER,WINTER
CONFISCATE,RESTRAINT,VIOLATION,RTO,DOG,N,N,SMALL,BLACK / BROWN,CHIHUAHUA SH,True,Unknown,4,SUMMER,SUMMER
STRAY,OTC,STRAY,FOSTER,CAT,S,N,KITTN,BRN TABBY,DOMESTIC SH,False,NM,0,SPRING,SPRING
STRAY,OTC,STRAY,FOSTER,CAT,N,N,KITTN,BRN TABBY,DOMESTIC SH,False,NM,0,SPRING,SPRING
STRAY,FIELD,INJURED,TRANSPORT,DOG,N,N,SMALL,BROWN / WHITE,JACK RUSS TER,True,Unknown,28,FALL,FALL
STRAY,FIELD,STRAY,TRANSFER,DOG,N,N,LARGE,BROWN / BLACK,GERM SHEPHERD,False,NM,8,WINTER,WINTER
STRAY,OTC,STRAY,SNR,CAT,S,N,MED,WHITE / BROWN,DOMESTIC SH,False,NM,2,WINTER,WINTER
CONFISCATE,ABANDONED,ABANDON,ADOPTION,CAT,S,N,MED,TORTIE / BRN TABBY,DOMESTIC SH,False,NM,22,FALL,FALL
STRAY,FIELD,STRAY,RTO,DOG,N,N,LARGE,BR BRINDLE / WHITE,AMER BULLDOG,True,Unknown,0,FALL,FALL
STRAY,FIELD,STRAY,ADOPTION,DOG,S,N,MED,CHOCOLATE / WHITE,AUST SHEPHERD,True,Unknown,9,SPRING,SPRING
STRAY,FIELD,STRAY,EUTH,DOG,N,N,LARGE,TRICOLOR,PIT BULL,False,NM,22,WINTER,WINTER
CONFISCATE,ABANDONED,ABANDON,ADOPTION,CAT,S,N,MED,TORTIE / BRN TABBY,DOMESTIC SH,False,NM,22,FALL,FALL
STRAY,FIELD,STRAY,RTF,CAT,U,N,MED,CHOC PT,SIAMESE,False,NM,0,SPRING,SPRING
STRAY,FIELD,STRAY,ADOPTION,DOG,S,N,MED,BR BRINDLE,PIT BULL,False,NM,23,SPRING,SPRING
STRAY,FIELD,STRAY,RTO,DOG,M,N,LARGE,TAN / BLACK,GERM SHEPHERD,False,NM,0,WINTER,WINTER
CONFISCATE,ABANDONED,ABANDON,ADOPTION,CAT,N,N,MED,ORANGE / WHITE,DOMESTIC SH,False,NM,8,FALL,FALL
STRAY,FIELD,STRAY,ADOPTION,DOG,S,N,MED,BLACK / WHITE,BOXER,True,Unknown,15,SUMMER,FALL
STRAY,FIELD,INJURED,EUTH,DOG,M,N,MED,BR BRINDLE / WHITE,PIT BULL,False,NM,0,SUMMER,SUMMER
STRAY,FIELD,STRAY,RTO,DOG,F,N,LARGE,BLACK / BROWN,GERM SHEPHERD,False,NM,0,WINTER,WINTER
OWNER SUR,OTC,OWNER MED,ADOPTION,CAT,S,N,SMALL,BLACK,BOMBAY,False,NM,2,SPRING,SPRING
STRAY,FIELD,STRAY,RTO,LIVESTOCK,M,N,MED,GOLD,MUSTANG,False,NM,0,WINTER,WINTER
STRAY,FIELD,INJURED,RTF,CAT,N,N,SMALL,GRAY / WHITE,DOMESTIC SH,False,NM,46,FALL,FALL
CONFISCATE,ABANDONED,ABANDON,ADOPTION,CAT,N,Y,MED,BRN TABBY / WHITE,DOMESTIC SH,False,NM,18,FALL,FALL
STRAY,FIELD,STRAY,RTO,DOG,N,N,LARGE,BLACK / TAN,GERM SHEPHERD,False,NM,0,WINTER,WINTER
STRAY,FIELD,STRAY,ADOPTION,DOG,S,N,MED,BR BRINDLE / WHITE,PIT BULL,False,NM,15,SUMMER,SUMMER
STRAY,OTC,STRAY,ADOPTION,DOG,S,N,LARGE,BLACK,CANE CORSO,True,Unknown,36,SUMMER,FALL
STRAY,FIELD,STRAY,ADOPTION,DOG,N,N,MED,TAN / WHITE,PIT BULL,False,NM,9,WINTER,WINTER
STRAY,OTC,STRAY,RTO,DOG,N,N,LARGE,BROWN / WHITE,LABRADOR RETR,True,Unknown,2,SUMMER,SUMMER
STRAY,OTC,STRAY,ADOPTION,DOG,N,N,MED,RED / WHITE,PIT BULL,False,NM,9,WINTER,WINTER
RETURN,ADOPTION,NO TIME,TRANSFER,DOG,N,N,MED,TAN / WHITE,PIT BULL,False,NM,6,SPRING,SPRING
STRAY,OTC,STRAY,ADOPTION,DOG,N,N,PUPPY,BLACK,LABRADOR RETR,False,NM,10,WINTER,WINTER
RETURN,ADOPTION,ALLERGIC,ADOPTION,DOG,N,N,MED,BROWN,LABRADOR RETR,True,Unknown,5,WINTER,WINTER
STRAY,OTC,STRAY,ADOPTION,DOG,N,N,LARGE,BLACK / WHITE,PIT BULL,False,NM,10,FALL,FALL
STRAY,OTC,STRAY,ADOPTION,DOG,S,N,MED,BLACK / TAN,BEAGLE,True,Unknown,7,WINTER,WINTER
STRAY,OTC,ABANDON,ADOPTION,CAT,N,N,MED,ORG TABBY,DOMESTIC SH,False,NM,12,WINTER,SPRING
STRAY,FIELD,WILDLIFE,EUTH,OTHER,U,Y,SMALL,BLACK / BROWN,BAT,False,NM,0,WINTER,WINTER
STRAY,FIELD,STRAY,EUTH,CAT,F,N,SMALL,BRN TABBY,DOMESTIC SH,False,NM,0,WINTER,WINTER
STRAY,FIELD,STRAY,ADOPTION,DOG,S,N,MED,BR BRINDLE,CANE CORSO,False,NM,49,WINTER,SPRING
STRAY,FIELD,STRAY,FOSTER,DOG,N,N,TOY,TAN,POMERANIAN,False,NM,2,WINTER,WINTER
FOSTER,RETURN,FOSTER RET,FOSTER,DOG,N,N,PUPPY,WHITE,GREAT PYRENEES,False,NM,0,FALL,FALL
STRAY,OTC,STRAY,SNR,CAT,N,N,MED,ORG TABBY,DOMESTIC SH,False,NM,2,WINTER,WINTER
CONFISCATE,ABANDONED,ABANDON,ADOPTION,CAT,S,N,MED,TORTIE,DOMESTIC SH,False,NM,17,FALL,FALL
STRAY,FIELD,STRAY,FOSTER,DOG,N,N,LARGE,BLACK / BROWN,ROTTWEILER,False,NM,32,SPRING,SPRING
STRAY,FIELD,STRAY,SNR,CAT,N,N,MED,BLACK,DOMESTIC SH,False,NM,2,SPRING,SPRING
FOSTER,RETURN,FOSTER RET,FOSTER,DOG,N,N,PUPPY,WHITE,GREAT PYRENEES,False,NM,0,FALL,FALL
STRAY,FIELD,ILL,EUTH,CAT,U,N,MED,BRN TABBY / WHITE,DOMESTIC SH,False,NM,0,SUMMER,SUMMER
CONFISCATE,NEGLECT,VIOLATION,ADOPTION,DOG,N,N,MED,BLUE TICK,BEAGLE,True,Unknown,9,WINTER,WINTER
STRAY,OTC,STRAY,FOSTER,DOG,S,N,LARGE,WHITE,GREAT PYRENEES,False,NM,5,SUMMER,FALL
STRAY,FIELD,INJURED,FOSTER,DOG,S,N,MED,BR BRINDLE,BOXER,False,NM,8,SPRING,SPRING
STRAY,FIELD,STRAY,ADOPTION,DOG,S,N,MED,TAN,PIT BULL,False,NM,16,SUMMER,SUMMER
CONFISCATE,ABANDONED,ABANDON,ADOPTION,CAT,N,N,LARGE,ORANGE / WHITE,DOMESTIC SH,False,NM,55,FALL,FALL
STRAY,FIELD,STRAY,RTO,DOG,N,N,LARGE,TAN / BLACK,GERM SHEPHERD,False,NM,0,SUMMER,SUMMER
STRAY,FIELD,STRAY,RTO,DOG,N,N,TOY,BROWN / GRAY,YORKSHIRE TERR,False,NM,0,SUMMER,SUMMER
CONFISCATE,ABANDONED,ABANDON,ADOPTION,CAT,N,N,SMALL,ORANGE / WHITE,DOMESTIC SH,False,NM,17,FALL,FALL
STRAY,FIELD,INJURED,EUTH,CAT,M,N,SMALL,GRAY / WHITE,SIAMESE,False,NM,0,SUMMER,SUMMER
CONFISCATE,ABANDONED,ABANDON,FOSTER,CAT,N,N,MED,BUFF,DOMESTIC SH,False,NM,5,FALL,FALL
STRAY,OTC,STRAY,EUTH,CAT,U,N,KITTN,BLACK,DOMESTIC SH,False,NM,0,SUMMER,SUMMER
STRAY,OTC,STRAY,ADOPTION,DOG,S,N,MED,TAN / WHITE,SIBERIAN HUSKY,False,NM,12,FALL,FALL
STRAY,OTC,STRAY,TNR,CAT,S,N,SMALL,BRN TABBY,DOMESTIC SH,False,NM,2,WINTER,WINTER
STRAY,OTC,STRAY,SNR,CAT,N,N,MED,BRN TABBY / WHITE,DOMESTIC SH,False,NM,5,SPRING,SPRING
STRAY,OTC,STRAY,FOSTER,DOG,S,N,LARGE,BLACK / WHITE,GERM SHEPHERD,False,NM,6,SUMMER,FALL
STRAY,OTC,STRAY,ADOPTION,DOG,S,N,SMALL,TAN,YORKSHIRE TERR,False,NM,7,SPRING,SPRING
STRAY,OTC,STRAY,RTO,DOG,N,N,PUPPY,WHITE,MALTESE,True,Unknown,2,SUMMER,FALL
STRAY,OTC,STRAY,ADOPTION,DOG,N,N,SMALL,BLACK,SHIH TZU,False,NM,7,SPRING,SPRING
STRAY,OTC,STRAY,EUTH,CAT,U,N,KITTN,GRAY TABBY / WHITE,DOMESTIC MH,False,NM,0,FALL,FALL
STRAY,FIELD,STRAY,EUTH,OTHER,U,Y,MED,BLACK,BAT,False,NM,0,SUMMER,SUMMER
STRAY,OTC,STRAY,EUTH,CAT,U,N,KITTN,BLUE TABBY / WHITE,DOMESTIC SH,False,NM,0,SUMMER,SUMMER
STRAY,OTC,STRAY,ADOPTION,CAT,N,N,KITTN,BLACK,DOMESTIC MH,False,NM,13,SUMMER,FALL
STRAY,OTC,STRAY,RTO,DOG,N,N,SMALL,TAN,YORKSHIRE TERR,False,NM,11,SPRING,SPRING
RETURN,ADOPTION,AGG PEOPLE,EUTH,DOG,N,Y,LARGE,BROWN / WHITE,AKITA,False,NM,5,SPRING,SUMMER
STRAY,OTC,STRAY,TRANSPORT,DOG,N,N,LARGE,BLACK / TAN,GERM SHEPHERD,False,NM,17,WINTER,WINTER
STRAY,OTC,STRAY,TRANSFER,CAT,S,N,KITTN,BLACK,DOMESTIC SH,False,NM,12,SUMMER,FALL
STRAY,OTC,ABANDON,RTO,DOG,N,N,LARGE,GRAY,PIT BULL,False,NM,4,SPRING,SPRING
STRAY,OTC,STRAY,ADOPTION,CAT,S,N,KITTN,BLACK,DOMESTIC LH,False,NM,12,SUMMER,FALL
STRAY,OTC,STRAY,TNR,CAT,S,N,MED,GRAY TABBY / TORTIE,DOMESTIC SH,False,NM,2,WINTER,WINTER
STRAY,OTC,STRAY,ADOPTION,CAT,S,N,KITTN,BLACK,DOMESTIC SH,False,NM,14,SUMMER,FALL
STRAY,OTC,STRAY,TNR,CAT,N,N,KITTN,BLACK,DOMESTIC SH,False,NM,2,WINTER,WINTER
STRAY,OTC,STRAY,ADOPTION,CAT,S,N,KITTN,BLACK,DOMESTIC SH,False,NM,23,SUMMER,FALL
STRAY,OTC,STRAY,RTO,DOG,S,N,LARGE,BR BRINDLE / WHITE,PIT BULL,True,Unknown,2,WINTER,WINTER
STRAY,OTC,STRAY,TRANSFER,DOG,F,N,PUPPY,BROWN / WHITE,BLACK MOUTH CUR,True,Unknown,6,FALL,FALL
STRAY,OTC,STRAY,ADOPTION,CAT,N,N,KITTN,BLACK,DOMESTIC LH,False,NM,15,SUMMER,FALL
STRAY,OTC,STRAY,TRANSFER,DOG,M,N,PUPPY,BROWN,BLACK MOUTH CUR,True,Unknown,6,FALL,FALL
STRAY,OTC,ABANDON,TRANSFER,DOG,N,N,MED,WHITE / WHITE,AMER ESKIMO,True,POMERANIAN,12,SUMMER,FALL
STRAY,OTC,STRAY,TRANSFER,DOG,F,N,PUPPY,BROWN / WHITE,BLACK MOUTH CUR,True,Unknown,6,FALL,FALL
STRAY,OTC,STRAY,TRANSPORT,DOG,S,N,LARGE,BROWN / BLACK,BOXER,True,Unknown,14,WINTER,WINTER
STRAY,OTC,ABANDON,FOSTER,DOG,S,N,MED,BROWN / BLACK,FOX TERR SMOOTH,True,POMERANIAN,12,SUMMER,FALL
STRAY,FIELD,STRAY,RTO,DOG,N,N,LARGE,WHITE / BROWN,PIT BULL,False,NM,0,FALL,FALL
STRAY,OTC,STRAY,ADOPTION,DOG,S,N,LARGE,BUFF / WHITE,PIT BULL,False,NM,29,FALL,FALL
STRAY,OTC,STRAY,ADOPTION,DOG,N,N,LARGE,CHOCOLATE / WHITE,PIT BULL,False,NM,54,FALL,FALL
STRAY,OTC,STRAY,RTO,DOG,N,N,MED,BLACK / WHITE,PIT BULL,True,Unknown,1,FALL,FALL
STRAY,OTC,STRAY,RTO,DOG,S,N,MED,WHITE / BR BRINDLE,PIT BULL,True,Unknown,1,FALL,FALL
CONFISCATE,BITE,BITES,ADOPTION,DOG,N,Y,X-LRG,BR BRINDLE,CANE CORSO,True,Unknown,31,SPRING,SPRING
CONFISCATE,HOSPITAL,DOA,DISPOSAL,DOG,M,N,MED,WHITE / BLACK,BORDER COLLIE,True,Unknown,5,FALL,FALL
STRAY,FIELD,STRAY,RTO,DOG,N,N,MED,WHITE / TRICOLOR,SHIH TZU,True,ALASKAN HUSKY,6,SPRING,SPRING
STRAY,FIELD,AGG ANIMAL,RTO,DOG,S,Y,MED,BROWN / BROWN,PIT BULL,False,NM,0,WINTER,WINTER
STRAY,FIELD,STRAY,EUTH,CAT,F,N,MED,GRAY TABBY / WHITE,DOMESTIC SH,False,NM,0,SPRING,SPRING
STRAY,OTC,STRAY,ADOPTION,DOG,N,N,LARGE,RED / WHITE,AUST SHEPHERD,False,NM,16,SPRING,SPRING
STRAY,FIELD,INJURED,EUTH,CAT,S,N,MED,BLACK / WHITE,DOMESTIC SH,False,NM,0,SPRING,SPRING
CONFISCATE,POTDANGER,AGG ANIMAL,EUTH,DOG,M,N,LARGE,BROWN / BLACK,MASTIFF,False,NM,10,SPRING,SUMMER
STRAY,FIELD,STRAY,TNR,CAT,N,N,SMALL,ORG TABBY,DOMESTIC SH,False,NM,2,FALL,FALL
STRAY,OTC,STRAY,ADOPTION,DOG,N,N,MED,BR BRINDLE,AMERICAN STAFF,False,NM,33,SPRING,SPRING
STRAY,FIELD,STRAY,TRANSFER,RABBIT,U,N,LARGE,WHITE / BLACK,REX,False,NM,4,SPRING,SPRING
CONFISCATE,POTDANGER,VIOLATION,TRANSFER,DOG,N,Y,MED,RED / WHITE,PIT BULL,False,NM,18,SPRING,SUMMER
STRAY,FIELD,STRAY,ADOPTION,CAT,N,N,KITTN,BRN TABBY,DOMESTIC SH,False,NM,45,SUMMER,FALL
STRAY,FIELD,STRAY,FOSTER,DOG,S,N,MED,YELLOW,LABRADOR RETR,False,NM,7,WINTER,SPRING
STRAY,FIELD,ILL,ADOPTION,CAT,S,N,MED,ORG TABBY,DOMESTIC MH,False,NM,71,SUMMER,FALL
STRAY,FIELD,STRAY,FOSTER,DOG,S,N,PUPPY,WHITE / BLACK,JACK RUSS TER,False,NM,7,SPRING,SPRING
CONFISCATE,NEGLECT,VIOLATION,FOSTER,DOG,N,N,SMALL,TRICOLOR,CHIHUAHUA SH,False,NM,14,WINTER,WINTER
STRAY,FIELD,STRAY,SNR,CAT,S,N,MED,ORG TABBY,DOMESTIC SH,False,NM,2,WINTER,WINTER
